,P0,Ls,DeltaG,DeltaH,DeltaH_0,P0_std,Ls_std,DeltaG_std,DeltaH_std,DeltaH_0_std
852_sim,0.12128889314311798,1.041828894556925,-10.050788917084748,-4.070860739016583,4.4324452615773205e-08,0.005243204228785443,0.15213397680695467,1.4097257006196175,0.5931599118318917,3.729005795475771e-07
853_sim,0.06505660250345481,0.9115275479717528,-10.027684580620958,-6.0886768874588695,1.0379085414291777e-07,0.013746323311704622,0.12678939870027478,1.2004993740049223,0.8431276544711079,2.4862191300248505e-07
854_sim,0.09358238133304084,0.8678340615046524,-9.954998191962096,-5.869830016467902,5.416635456325958e-07,0.010113453332714118,0.042664502919646116,0.21528546992535277,0.29091035416817895,2.556913127418757e-07
855_sim,0.09349761176193866,1.0094213102400678,-9.845981188325183,-5.4804678055777485,5.901614579035585e-07,0.006678764221313937,0.12356475843031164,1.008323046157969,0.6674332278702357,2.841895857319313e-07
856_sim,0.09285213452084003,0.9861925734619669,-9.907216846750181,-5.085476006894654,9.210812289776254e-07,0.009094259358516571,0.06922031093874878,0.17103941662150626,0.3550235486506319,3.3273073549095174e-07
857_sim,0.07622177725197958,0.8040283691752212,-10.133658674652976,-6.857297248233413,4.882500290200494e-07,0.004411509088189412,0.08804874347384081,1.0548206146075418,0.7492954729843907,2.505587221248316e-07
858_sim,0.08529524704867246,0.9506818208844889,-10.097299112057488,-5.331213470187289,2.6139842888104287e-07,0.009399334443594004,0.06435753782935952,0.20382567273401409,0.3595585302827687,2.432754603697336e-07
859_sim,0.11357103357444867,1.0670627412981974,-9.87330065696654,-4.539927502793565,8.151591120896697e-07,0.006001123714887646,0.04504609657683755,0.27246369336421106,0.1946863652409595,2.7697424510053256e-07
860_sim,0.10733514143169078,0.8797054632783092,-9.905754347703299,-4.269277954637194,-5.152107838786491e-07,0.008525920264337987,0.2012981610764734,2.1955084023928846,0.9752039307539011,3.372116600902677e-07
861_sim,0.12007417972404824,1.1437754028024638,-9.997666926006998,-5.2969023356303,1.0180277828116906e-07,0.034372099148891944,0.2621284847620315,2.247180880776394,1.215269095991689,3.10585217673907e-07
862_sim,0.1306060484449182,1.2220977785940401,-9.70349018787941,-4.043723034073241,8.719758420135997e-07,0.006741398089005187,0.0528532795046131,0.2679118278094105,0.1751357596450845,2.1451747933394288e-07
863_sim,0.12658410415238303,1.251997785512613,-10.11876412639589,-3.9837031415503033,2.622165081511718e-07,0.005417953518844884,0.047503748528488585,0.2169110514144583,0.16759018347886662,2.587253008640925e-07
864_sim,0.12721550017635017,1.1127243940922995,-9.942121633968528,-3.8828565692885904,-6.827398404949595e-09,0.004912938524619737,0.14884119417513894,1.2771256266808861,0.5208265899613568,2.822080625635939e-07
865_sim,0.09671991558416451,1.1255815966924858,-9.944964631193322,-4.625580820729751,2.2725138777841735e-07,0.010934420090656136,0.07640892882578147,0.4463386393049118,0.3142545903432798,2.9527630528906913e-07
866_sim,0.10103681810774884,1.0150454282265586,-9.856572287799958,-5.375454508951262,4.469841373998317e-08,0.010726076414112025,0.11098774040147653,1.02510707503278,0.5888274737799596,2.459424533515781e-07
867_sim,0.09717700833268506,0.9364589897287058,-10.009727643335763,-4.885121615682127,7.576950620281578e-07,0.008487749058348763,0.10567372369221677,0.9489513832797545,0.5530417876073334,4.249829028899154e-07
868_sim,0.09576860780373822,1.0183465619106038,-9.927732357340389,-4.626159817102651,7.108033155753325e-07,0.011580286311378694,0.07366191027841262,0.5876082470817021,0.35568569196516514,3.7549860894789623e-07
869_sim,0.07059163445110193,0.7459021999434933,-10.102815941513589,-7.140648024405198,3.4692563484872483e-07,0.003183051654759957,0.0645396505420711,0.7727446112704827,0.6147075249792207,2.3532665848217237e-07
870_sim,0.10329050465155928,1.118591679967405,-10.167881482724173,-4.892679479888261,1.4033288628235883e-07,0.007331096775478369,0.14335204676580024,1.1261462487029066,0.6302351233194865,2.465699622287669e-07
871_sim,0.09854514609949484,1.0926256093235494,-9.622450008343803,-4.280510244094582,6.735438887345231e-07,0.016503417593915333,0.09889707105949874,0.7206879532421028,0.38784191375638416,2.9810385249038994e-07
872_sim,0.11091404337228901,0.9740342880278522,-9.951944129620548,-4.712318992154351,1.8266732167011884e-07,0.007756732686408745,0.0871465936476524,0.7614352606803355,0.4259219570333485,3.1808687401811343e-07
873_sim,0.11540797419001432,0.9084651525959361,-10.070359325224024,-4.8402688270508,1.1142084613081929e-07,0.08974360523328144,0.7045288677389314,1.243861791657563,3.740657496656219,3.33473241147106e-07
874_sim,0.1237775566286397,1.0396245258882888,-10.174747864197975,-4.628814759665861,2.9671505905578103e-07,0.019804657071375527,0.06353371395748053,0.3907552038254946,0.28767354269551115,3.3811717515485555e-07
875_sim,0.07916730390139443,0.9560191835488849,-8.04804410581572,-6.99978265891253,5.106804232251287e-06,0.07781084848475617,1.0219068194009593,1.6124752246067202,1.4724530120365564,3.099513769835129e-05
876_sim,0.05995322552809146,0.5933549349499553,-10.170291956556223,-7.676578899696102,5.296078333102188e-07,0.005263393348309043,0.058920572493317724,0.9583902639779733,0.7625443911306132,2.7653987288642297e-07
877_sim,0.09288917045023401,0.8807374772631081,-10.051199180638916,-5.751732900342309,8.546602533338418e-07,0.006914307428457974,0.03804006798332793,0.0994737942582672,0.2520186774954556,3.002850084655715e-07
878_sim,0.10807417173434831,1.0968242240922619,-10.128982687918516,-4.470069021018336,4.4250652862261206e-07,0.005866876968510952,0.053211260566912395,0.19865667507707796,0.2339312971038943,3.496192546314254e-07
879_sim,0.07380474733246199,0.7592297066380094,-10.036241032391938,-6.180438194542595,4.355463197645934e-07,0.007407733764945743,0.059364088414918706,0.6141944137726093,0.47786306993932487,2.8882545083673195e-07
880_sim,0.09839544890220234,1.1285300741758566,-10.089512838173375,-5.019865309376073,1.0557385378727455e-07,0.005558959326528613,0.1705487203454692,1.4240138647739662,0.7577230506770243,3.465804183218289e-07
881_sim,0.10683739415372863,1.1044354180479896,-9.884421071035995,-4.810362256464723,6.205589380944382e-07,0.00580304339091646,0.08582094616203421,0.6576581585943959,0.37536875880020387,2.370369368165555e-07
882_sim,0.14847211949527062,1.2762799418628659,-9.890728920114649,-4.009090639057752,6.707274987515357e-07,0.02851177036599173,0.06515503892046041,0.2598119318489955,0.20629460896749882,2.161580223692187e-07
883_sim,0.1381623052301506,1.0708067916886754,-9.725765773274544,-4.082954016703756,7.358288906010754e-07,0.017158597983899945,0.14800895788293472,1.307534672933749,0.5649266134256438,3.4682388405472816e-07
884_sim,0.12269183126878745,1.0311756699102967,-9.832855938592314,-4.6396989759715295,9.137448481974554e-07,0.01729051445411271,0.05813446079678462,0.43709912829882636,0.2620795386024787,3.3987605088917264e-07
885_sim,0.13998558821601292,1.1852511023337418,-9.726134648765946,-3.8097580617274316,1.0528006951093276e-06,0.009021420423050076,0.12937398338273184,1.0147427058263332,0.4162609767043304,2.1244432254130598e-07
886_sim,0.09813397264774264,0.9542879800389364,-9.772902459896724,-4.83019070876507,9.068961373316219e-07,0.007661441358986505,0.0925710339090266,0.8213197530634488,0.4687894723149823,2.4729037289947775e-07
887_sim,0.12623182359032245,0.8565470263372313,-9.906804075364237,-4.463201554205033,6.283808029026236e-07,0.015635368592418295,0.21041247681314879,2.4138117101258483,1.0972143116066828,2.906272968865733e-07
888_sim,0.07672503511127927,0.9254774308180678,-8.052593390607463,-6.995668366275435,4.877014792723598e-06,0.07111632521110953,1.030012787946762,1.4367999083688385,1.3299185580956832,2.810452497250542e-05
889_sim,0.10989821183769309,1.0032868245378916,-9.840302033371612,-4.647545549579592,1.2022783521937344e-06,0.003402269568565828,0.08520301355674016,0.789749026456386,0.3969692485889402,3.133796775954315e-07
890_sim,0.11875001634730571,1.0322461030982262,-9.989161352979407,-4.788089155014118,7.72295120690901e-07,0.01683771424384013,0.04887650365610478,0.13143992975809032,0.2196622325948426,2.8150112536709405e-07
891_sim,0.10531296643015096,1.162628237361072,-9.824913387136553,-5.139655035079523,4.1530316513873406e-07,0.011023437973281534,0.24009469686710247,1.9509253497426402,1.0607163824851138,2.7825602405019505e-07
892_sim,0.1136565525450766,0.9931385226858026,-10.070150652842456,-4.69122865366757,1.5921849469084003e-07,0.009672949866911362,0.07995757719572477,0.6744006252220842,0.3775034794709374,3.384139188142132e-07
893_sim,0.08752301623832678,1.040209481517762,-9.760566133637267,-4.45606019996736,4.435140755215764e-07,0.01960015748846317,0.0883199795084347,0.7167771051984729,0.3774482186438513,3.5232511094893464e-07
894_sim,0.09192491097711769,0.8946803445491259,-10.140645027971258,-5.52121304271628,5.825158666669119e-07,0.0072088764792526475,0.06914706466139577,0.20336070255489014,0.4346136927230923,3.0589643853095604e-07
895_sim,0.09529977831996359,0.9138001126061757,-10.05703619482408,-5.373493484821191,8.643885197869722e-07,0.004923141713594284,0.04867101469858764,0.24346760697066755,0.2825233361231908,2.1904713211927973e-07
896_sim,0.10838442580377478,0.9454029193209905,-9.621067589217082,-4.9400992480798855,7.346802849306063e-07,0.007444661048644582,0.09020618272176593,0.8001947285302268,0.4743387793284742,3.8694215648591917e-07
897_sim,0.1254683825207316,1.174867999908535,-9.790720233872474,-3.852319636552674,7.140373897322748e-07,0.006966221516827254,0.1286347616051194,1.0196585707190928,0.4236777254135902,2.756586944631444e-07
898_sim,0.08163074427260489,0.8878532323714179,-9.779790707950191,-6.0754435838482355,5.788958363347411e-07,0.004834068115925062,0.08318815743828613,0.7338596662978696,0.5792020606871118,3.1039074856501653e-07
899_sim,0.12578774084160207,1.0215366055357016,-9.935515169280677,-3.985245441896566,3.554860505558074e-07,0.005731447750654068,0.19456991603108328,1.8445526826360448,0.7625670419165672,3.135969440116993e-07
900_sim,0.10512992972904522,1.0232925841253233,-10.036123714851087,-4.859975698660433,3.3022229682681424e-07,0.005478139331379477,0.05292468965049546,0.18878675057073238,0.2539897510232034,3.3653003759558723e-07
901_sim,0.11124101865059516,1.1623704393200625,-9.911710819069675,-4.50337487824893,2.6247514264264227e-07,0.004780011990659482,0.07331720740779968,0.47479774551401865,0.282074969606403,2.9516881811215507e-07
902_sim,0.11153628536440903,0.8521687904372572,-9.872387416922878,-5.158930443223035,6.454785093763422e-07,0.01687361011192614,0.11202989878101985,1.2418786382908915,0.6714754983886649,3.6370124508618393e-07
903_sim,0.11267991951290299,0.9556282481157803,-9.931908646332742,-5.13364369441759,8.289236487612773e-07,0.017396969666772868,0.04753565300004577,0.2678816304904288,0.2523048750051002,3.09360383582739e-07
904_sim,0.10348310350735099,0.9831579036292942,-9.949292677315265,-4.544887087356829,7.577868676447691e-07,0.006775950559193479,0.10730289870352121,1.0547850407914476,0.4967681235321154,3.2497310732873934e-07
905_sim,0.11131533729787167,0.9536615952061398,-10.068142850578498,-4.616621974854905,-8.018396384345022e-08,0.0066674680498403785,0.10540025727437777,1.0449481695115612,0.5058030691074222,2.733313975433037e-07
906_sim,0.09179620953346046,0.8787712925161392,-10.113594598950737,-5.829119066975814,2.7043251197350997e-07,0.010056704417673878,0.07393631395989222,0.3496684437936284,0.48920805623108193,3.6486002168436956e-07
907_sim,0.11951337137794077,1.091817037284967,-9.830998516629986,-4.024239122461895,9.4142354277565e-07,0.007141330847881722,0.14331423500556684,1.2501442948523014,0.5274399550206421,3.0802299056672817e-07
908_sim,0.13415533094510868,1.1735356973473248,-10.11519223886805,-4.440307893088439,5.738511996579516e-07,0.02613253506629812,0.0724731175104213,0.41966673111158603,0.28006982676912984,3.612306371311664e-07
