,DeltaG,DeltaH,DeltaH_0,DeltaG_std,DeltaH_std,DeltaH_0_std
665_sim,-9.48246629336641,-4.829386329187081,-5.837623118459345e-07,0.26972075680570656,0.13135461766938597,1.009704534758309e-06
666_sim,-6.949547445528103,-6.424228367109503,1.2628353388339928e-05,0.43223036738006865,1.148152164742726,5.048428953512952e-06
667_sim,-9.861768114466386,-4.867790856873865,5.441422886279196e-07,0.18163451967621122,0.05902941469926336,4.4966045488497544e-07
668_sim,-9.698940342539236,-5.092875332965529,-3.020685998398117e-08,0.27424234972234585,0.11235121817423871,8.638869937632191e-07
669_sim,-7.636493989533294,-6.1952022769940385,9.055378179422113e-06,0.422236503061425,0.7295702871982664,4.0465054453914845e-06
670_sim,-8.905027218031655,-5.716702200769672,3.49204693733261e-06,0.3579834840449098,0.25697016135763207,1.808287586336656e-06
671_sim,-8.650799323042333,-5.283021002378486,4.228576586404081e-06,0.3631764482392492,0.2890983681577968,1.9297691773306025e-06
672_sim,-8.321995249115965,-5.186281102819585,-2.6365520996758974e-06,0.44061029292979426,0.4589736266453025,3.148700771200393e-06
673_sim,-8.948147062229873,-5.167084198762617,2.697048367828916e-06,0.3883332612991241,0.24101752724888117,1.7346977765757205e-06
674_sim,-9.291072446656997,-4.935951409896209,-3.6687415726115407e-07,0.0003242173848693413,0.17898079526185934,1.4255216666805287e-06
675_sim,-7.926772975239963,-4.980547074535836,-3.442088183566916e-06,0.4594296408475648,0.5881937993090732,3.900533197546393e-06
676_sim,-10.150178414453995,-5.034904636537601,7.947947628697604e-07,0.45806456452327515,0.10303579202954682,7.625037581533893e-07
677_sim,-9.058978728874326,-4.627249217212819,-9.465401353026949e-07,0.35929649024685434,0.2267389412635328,1.6704666789207853e-06
678_sim,-10.192190292315171,-5.0064658372968545,1.0815611927164423e-06,0.609510212990624,0.1316645707873839,9.923212216684752e-07
679_sim,-6.84084425963994,-7.3284121979456245,1.5642765799953585e-05,0.2021292171774921,0.00024651328157659165,2.6739086122004133e-06
680_sim,-8.876142728186194,-5.162974326696028,-1.4001195812729847e-06,0.40697455533838994,0.29781054984022914,2.187638810555439e-06
681_sim,-10.13145357159731,-4.494111716762671,1.1578534343549426e-06,0.5823509223996168,0.10670265738217333,8.104727871775039e-07
682_sim,-8.474288692336014,-6.1019675656583,4.732792355686481e-06,0.3704639520276526,0.37966524791246903,2.6218723435990886e-06
683_sim,-8.812862147242805,-4.56402933527685,-2.249239634062372e-06,0.40910159481930347,0.29348818013282674,2.1078392184510884e-06
684_sim,-7.4460421807843025,-6.761243657116372,1.0523013773772424e-05,0.44307282218041727,0.8945907342916403,4.6984118716072466e-06
685_sim,-8.97233188434104,-5.0169383220144335,-1.123141588002591e-06,0.33440576071430084,0.23193715681047827,1.7014410717446152e-06
686_sim,-9.607694605050618,-4.555075862439528,-2.554781305800037e-07,0.009038976356456013,0.02713443147695956,5.764560509726558e-07
687_sim,-9.858571643265824,-4.7125038732449385,-2.3117628744123957e-07,0.28172619485509337,0.10529061966022779,5.511738973377219e-07
688_sim,-9.310882026338472,-5.135254358331806,-1.161724394711992e-06,0.3625982939809214,0.21632948600676502,1.6785175938638028e-06
689_sim,-7.817273976640723,-5.275673072361658,6.826045731795268e-06,0.4223368980727662,0.5362844094547755,3.1925276560604086e-06
690_sim,-9.254691440143292,-5.276026154291427,2.320298172633981e-06,0.38392669894481984,0.2002390633793233,1.4855601552072872e-06
691_sim,-7.13219795190918,-5.968965975744618,1.1170777360096944e-05,0.45771986925205677,1.0010007256105247,4.531572515589589e-06
692_sim,-7.676645636080244,-4.9993977739374715,-5.223321126654359e-06,0.5210316478676044,0.7439771513440642,4.505747312571978e-06
693_sim,-9.260277163339827,-5.049700816798462,-3.850165946495646e-07,0.31207907627669834,0.1735662684215257,1.3126028972098846e-06
694_sim,-9.902827792828507,-4.168631098946142,5.036079199560668e-07,0.14928536061967784,0.04331334906105105,4.486584727072346e-07
695_sim,-8.007673227138344,-5.609238420918007,6.372774154182301e-06,0.4285753856101361,0.507853403368718,3.379977675660012e-06
696_sim,-9.264474436009124,-5.740022672309192,-5.781800676993086e-07,0.3354061367672756,0.24357111004670987,1.8612445545805967e-06
697_sim,-9.435410515190958,-4.868836996246534,-3.409398613870316e-07,0.005804336625838443,0.13349849921827486,1.0759186865611269e-06
698_sim,-9.571609046821324,-4.926342480489926,1.3808263830858123e-06,0.32099393440934504,0.12192891258799338,9.280993761632299e-07
699_sim,-9.066679291521721,-5.573353154999438,2.8006410151517317e-06,0.3697411294679661,0.2335579753940079,1.6842093560692915e-06
700_sim,-8.95467612687035,-5.394330410088748,2.888676513815835e-06,0.38152379902312694,0.27968375059813494,1.932284091190948e-06
701_sim,-8.12654193152535,-5.91444742048875,5.645908582837615e-06,0.4144584867425175,0.48748239611889965,3.3218760075896825e-06
702_sim,-9.369060675010227,-4.9159989818326935,-5.902507529443989e-07,0.2890152585732639,0.16299264651279713,1.2393262331025913e-06
703_sim,-7.44647737319461,-6.862842033541702,1.0626506625138647e-05,0.42991702881560423,0.8821280329609772,4.631350021139283e-06
704_sim,-7.326521611378466,-6.422824177214131,1.0900997817983862e-05,0.46195556477066907,0.9618899952424416,4.860508955384815e-06
705_sim,-9.755311174453604,-4.909042209728257,4.3920727623617867e-07,0.15982735836373801,0.059536538270827145,4.581159571306892e-07
706_sim,-9.086373478257409,-4.438306231064092,-1.2213069182759497e-06,0.35936209343579506,0.21747194965602676,1.5963872699404013e-06
707_sim,-8.864823244582007,-5.629311133546717,2.8757585437633136e-06,0.35205175917854276,0.26698750702445007,1.901029222428685e-06
708_sim,-9.970161419096181,-4.728085597293965,1.1796896450942673e-06,0.2621573868581566,0.0789223803543201,6.270024713573602e-07
709_sim,-10.095648697306265,-5.341030899595117,2.0546967943027206e-07,0.12900008151060036,0.03622164232772338,2.768969173472367e-07
710_sim,-9.186526271271536,-4.722882158554049,2.277000190614113e-06,0.3195000692748406,0.16023046165735916,1.1442710807012153e-06
711_sim,-9.743757457705287,-4.6348117317565185,6.95536923999231e-07,0.0006747485687529714,0.0513009983159796,4.0684308449370345e-07
712_sim,-10.326368765848086,-5.026525663386659,4.0934862916318534e-07,0.10694204826259318,0.022181649821908008,1.7335301269135964e-07
713_sim,-10.145142344155943,-5.466077319276154,2.211785640094266e-07,0.11628386227153127,0.03107987242205465,2.523770386073214e-07
714_sim,-8.610931871838408,-4.8801496984050825,-1.5888743657044119e-06,0.35892696881323255,0.30957437314221653,2.1553912180966683e-06
715_sim,-7.2492474874161426,-8.484697499985316,1.4960735409650613e-05,0.5307459061555946,1.4389086288291502,6.788421410902229e-06
716_sim,-9.08909223684991,-5.298235706471358,2.7928900238580163e-06,0.34543266134510203,0.21061629760057402,1.5634818453445699e-06
717_sim,-7.5904141402682095,-6.17957219183185,8.994047465302202e-06,0.428768325789917,0.727851150795614,4.038279761752847e-06
718_sim,-9.427295526553507,-5.335695163830083,-5.496458473371579e-07,0.2954355223010093,0.16879741883352867,1.2816727195762888e-06
719_sim,-10.139631524724729,-5.0316273133036535,1.7739621989359055e-07,0.13458503942429964,0.03319146037849785,2.5122241146981943e-07
720_sim,-9.666214774604073,-5.594991104731091,2.1027388210366e-06,0.3770142955770327,0.18053012247022227,1.3466590615700862e-06
721_sim,-8.368841479106365,-6.309104305356843,5.65532290763654e-06,0.3872289218956789,0.45941668729071045,3.176108116454748e-06
722_sim,-8.369828648531508,-5.040585201886023,4.51788162243057e-06,0.4025908914808532,0.3629381500053821,2.417080359799117e-06
723_sim,-9.825888541088288,-4.854879593853228,1.1443584782302286e-06,0.35606841621518015,0.11204310562343904,8.509544373485089e-07
724_sim,-8.739513130591241,-4.96796305312955,-1.5883491907865766e-06,0.3638089018021643,0.295198158772523,2.072700420087696e-06
725_sim,-8.954652435207098,-5.33361873193024,2.838511647591606e-06,0.3644817690760365,0.2742922541590326,1.8760026593503594e-06
726_sim,-7.096494121651362,-7.691652190539145,1.4303480029938449e-05,0.6315573709899479,1.2631184411604748,4.57943600799937e-06
727_sim,-10.048543425111248,-5.306020346031634,1.787399816664434e-06,0.41005340422092534,0.10632987126173421,8.309098733203927e-07
728_sim,-9.623213353845156,-5.10913752345005,-3.3357010166742563e-07,0.2593191003218724,0.11914175033999512,9.102507268725886e-07
729_sim,-8.331521982366402,-5.111308808290641,5.218349833117831e-06,0.37843594000352826,0.38240383038693354,2.519980584126062e-06
730_sim,-8.279510665366926,-5.576244388992145,5.191991989376756e-06,0.4013883823324286,0.4122380491683594,2.769685045988065e-06
731_sim,-8.488375799897785,-5.5634846716635415,4.33481100946303e-06,0.3695187602093747,0.3509454630044342,2.425679810870961e-06
732_sim,-9.725699891943835,-4.871926648474274,-2.643173155241268e-07,0.14147360912202742,0.05501589988779319,4.0382302305292233e-07
733_sim,-9.75382574741063,-4.682055390767574,2.745484594167198e-07,0.18072526454309878,0.06472153916203954,5.008009807229905e-07
734_sim,-7.544793826736298,-6.49178195298673,9.606448032208045e-06,0.4385142242144047,0.8093153804464652,4.418233517881865e-06
735_sim,-9.400691134243782,-4.722643595174204,1.7632015769119607e-06,0.29806058188641904,0.12955151234917295,9.745024877527844e-07
736_sim,-7.929295346497398,-5.149703762974492,-3.3342891612223237e-06,0.48040692154403264,0.6463143816355007,4.0263558553962655e-06
737_sim,-9.1133162920671,-4.915376417692382,-8.54719724366566e-07,0.3272385973812166,0.19347500388273772,1.4602084072488891e-06
738_sim,-7.820322509638167,-4.443305379033995,-4.041584716463953e-06,0.47861092626234886,0.5636253351912326,3.5327596590027827e-06
739_sim,-8.965890333581655,-4.967304479895833,-5.683718245129545e-07,0.377918344737049,0.2514903300209257,1.8761927367307608e-06
740_sim,-8.982993952547789,-4.836515817420387,-1.3974902718664869e-06,3.5617919301038747,0.09091801428184645,1.4627931617434172e-06
741_sim,-8.16247807212404,-4.275487180886677,-3.1079558075394554e-06,0.4424099323559954,0.42847849074714506,2.8384415395203106e-06
742_sim,-7.705160859891397,-5.997754494966398,8.238077046928179e-06,0.3886711267926808,0.6321146541547996,3.8386221285505365e-06
743_sim,-8.093921173137671,-4.577386610593971,-2.7922064581292166e-06,0.4596692175960505,0.47910036705159365,3.280431897973745e-06
744_sim,-9.402128804036922,-5.76591930002602,2.2269647842022263e-06,0.41194324403873817,0.21365202399085476,1.5751114579618029e-06
745_sim,-7.111602255096322,-4.658334655899075,-8.702071074054139e-06,0.604063767955573,1.128444904572663,5.6277722295341065e-06
746_sim,-9.556067991291977,-4.976731064283506,1.6664807691403505e-06,0.3667531391642515,0.14298064973491748,1.0639346769481404e-06
747_sim,-9.332864578129541,-4.861282218687863,2.0475772636934564e-06,0.3289405882824842,0.17165283739537449,1.2538532653858044e-06
748_sim,-7.859444754099399,-5.213961354703204,-4.384413825975871e-06,0.5025819149682854,0.6705156600929113,4.2744840825155415e-06
749_sim,-8.289941028971192,-5.531383360833964,5.2246252890436456e-06,0.3962842094413229,0.408720127354457,2.6867495201091886e-06
750_sim,-9.447024209665031,-5.320216014346481,2.0113068916959166e-06,0.42015038201676014,0.19929330953715982,1.4860097511372405e-06
751_sim,-6.558087942664449,-3.7247266204987532,-1.4873159869981605e-05,0.4038299659828586,0.000991475508063065,3.0771837959659053e-06
752_sim,-9.856991933615246,-4.746873456835987,1.7430802128594874e-07,0.12268975230427179,0.03994729043935324,3.0825859478351063e-07
753_sim,-9.664877410192064,-5.098701434592229,-2.2386486429248745e-07,0.25080109190276,0.10179160104606624,7.950907876551272e-07
754_sim,-10.080441814494007,-4.671889950492411,2.0242756930308092e-07,0.2580337923077911,0.06375397817275784,4.993926387604067e-07
755_sim,-8.45636500439015,-5.493109880360466,4.358372898195264e-06,0.059027972266788416,0.35416983604489277,2.701401927400576e-06
756_sim,-8.391452570398389,-4.971894533058534,3.976141552448994e-06,0.00019824618346829705,0.26738000655349375,2.123205382238486e-06
757_sim,-6.526054986128936,-4.153298470424574,-1.6104502653683786e-05,0.5071131961292461,0.5071135751811067,2.979140617327149e-06
758_sim,-8.732146889084847,-4.946395416751453,-2.341047204686364e-06,0.39789769212614773,0.31728091127716374,2.251876454901643e-06
759_sim,-8.193457250563515,-5.008291898197042,-2.862533169682038e-06,0.42861085016871103,0.47448173733584165,3.183789511551493e-06
760_sim,-9.991879656508964,-5.09477858880308,9.915587596969025e-07,0.2464100974499567,0.06742450789241135,5.18116471360366e-07
761_sim,-8.468795766269032,-5.896372245350528,4.7189351182172796e-06,0.3682850690217753,0.3741097371194728,2.55356522546662e-06
762_sim,-7.965643242485057,-5.651258905477798,6.081590818076762e-06,0.41385732791965946,0.5164577984734694,3.202888458165728e-06
763_sim,-7.9662913431920686,-5.092017473714081,-3.6989974058427066e-06,0.00018501643328352362,0.4779580615481748,4.448353970330107e-06
764_sim,-9.524949194953388,-4.961928521540645,-3.279417678209213e-08,0.21505535461884973,0.09911745738874034,7.506306183063524e-07
765_sim,-8.2052241908678,-4.710567411860017,-3.1437940071519046e-06,0.42919723423046896,0.435949163395035,2.940376007297668e-06
766_sim,-9.251511270535302,-4.782065029788869,2.053265525905299e-06,0.3640859942521507,0.18118574776768293,1.3710153478806781e-06
767_sim,-9.651691795580296,-5.18877091897816,1.391359337301006e-06,0.11830012220511414,0.04393865834399298,3.188382667843374e-07
768_sim,-8.792213683436733,-4.6617506108738125,-1.5677497879980222e-06,0.385525871980359,0.29129187174808835,2.1492097023739675e-06
769_sim,-8.463577118423572,-5.500141068631933,4.650038216368e-06,0.3762708332162542,0.3574355665853557,2.420525504555758e-06
770_sim,-7.616318632429721,-5.827404149762969,8.66516934329019e-06,0.42292390183562256,0.6655327273124125,3.724862628566332e-06
771_sim,-9.432375475626122,-4.933373130543441,-1.018807653560569e-06,0.3610048874367616,0.18258505166938552,1.3995146324739309e-06
772_sim,-9.01892812522218,-5.0692962093128555,2.8397660853869064e-06,0.354441440385044,0.2274235965312687,1.660215724761075e-06
773_sim,-7.438281360596464,-5.186837547141169,-6.350189893385219e-06,0.5396833218103738,0.9361103479334029,5.3802909968952375e-06
774_sim,-7.943940214079355,-5.4888818040075185,6.3333729260120275e-06,0.4302880872096606,0.528522638567932,3.2906963276381407e-06
775_sim,-8.472741857463513,-4.534809111478115,-1.6638684475181344e-06,0.4169925049539261,0.3420499408309016,2.3425262815416695e-06
776_sim,-7.860785586859727,-5.172083247559328,-4.068160174349815e-06,0.5014334997669408,0.6873210240536285,4.320618590606951e-06
777_sim,-6.962419716307526,-6.901339081170188,1.3557712980523268e-05,0.47008740266638666,1.3110387827066405,5.738968938815814e-06
778_sim,-9.458260584620035,-5.070998684592748,-2.1342439292927623e-07,0.31199172152912646,0.1594156095024501,1.217903126650152e-06
779_sim,-7.725465742511235,-4.15058616381091,-3.9355154601899145e-06,0.4992368859254177,0.5832400772962588,3.5618090050291014e-06
780_sim,-9.52405522460305,-5.212479621756993,-6.606142824067214e-07,0.13260960494945875,0.10336048554427835,8.502132869090243e-07
781_sim,-9.154752482075972,-5.673293465721466,2.8410172597401336e-06,0.3774671294275252,0.2407993357595649,1.7598202543581586e-06
782_sim,-9.374699450267627,-4.994794889597279,-7.001445675032007e-07,0.3625105316859835,0.19926533093828971,1.4922764486405896e-06
783_sim,-7.846809091446426,-4.989688556365626,-5.047550469687062e-06,0.5048373252786011,0.6675976186922635,4.267411774809839e-06
784_sim,-7.9174375915013,-5.502241876801961,-4.153364211693409e-06,0.47398354764325146,0.6694835582495515,4.361857296041064e-06
785_sim,-9.12827422728841,-5.255893020500557,-1.2637450304694483e-06,0.3818322416819281,0.2493829149762139,1.8498937979961983e-06
786_sim,-8.201183640691202,-4.665657476124169,-2.7925164333771983e-06,0.4305915701350613,0.44286883000139804,2.9971058409361252e-06
787_sim,-6.58866977642086,-8.275604450682028,1.823069425920669e-05,0.5053331590105816,2.1669437072102533,7.514593167414515e-06
788_sim,-9.802000618005525,-5.384426275404407,-2.0236788845543142e-07,0.23960917371759896,0.09843029085303574,7.551490843334095e-07
789_sim,-9.2298628118469,-5.2555829329316515,2.876810117470914e-06,0.31734325651082224,0.1885041694085713,1.365770255541352e-06
790_sim,-9.867368272305619,-4.402130259139542,1.2299296456058369e-06,0.14151412930046767,0.038091091098557746,2.923246415823598e-07
791_sim,-9.92107098331995,-5.308558827771107,1.4097574509198725e-07,0.2287570673163176,0.08312212209365795,6.458791345525301e-07
792_sim,-9.940476970765877,-5.318519434149557,9.765429503873808e-07,0.33357770697280276,0.09799919353619806,7.780645555933054e-07
793_sim,-9.34069746628146,-4.861580256514197,-1.5256367907523512e-07,0.059541299376833744,0.29769678326968835,1.856107632360959e-06
794_sim,-9.495677016515026,-4.653479199539947,2.1160075567682123e-06,0.3464548156025584,0.13637082861697572,1.0073930056813944e-06
795_sim,-7.7921886745572895,-3.9523356772860274,-3.489669992695212e-06,0.47456243425845657,0.5212061954101831,3.233118009128413e-06
796_sim,-9.854525355531404,-4.274251232375184,1.5631213390965482e-07,0.11428642374385711,0.03221092824431643,2.5378731715647637e-07
797_sim,-7.990232370677268,-5.983597549303619,6.582805796820275e-06,0.39478854466914404,0.5225013734063658,3.3369581838157914e-06
798_sim,-9.674747453626257,-4.77902682341789,2.407374894746631e-07,0.19723481791608713,0.07738740102466758,5.925059952525682e-07
799_sim,-7.414097867170386,-5.043227557598702,-6.438042007146834e-06,1.8817837511524487,0.00033745943266054706,4.861105140341972e-06
800_sim,-7.986964681197094,-4.344283443157498,-3.0732792066089405e-06,0.4857721542776082,0.5045604920719671,3.1436526748394903e-06
801_sim,-10.108333594361605,-4.638787046690786,7.221882390248823e-07,0.23325618256343372,0.055207174085058534,4.274336164638536e-07
802_sim,-8.032727043010507,-6.057351882084936,6.982192311141236e-06,0.4160308823754392,0.5439809635233802,3.3893361364207705e-06
803_sim,-9.702853769231274,-4.859469668592616,-6.250432077573085e-07,0.0026520715503117213,0.09014442051755332,7.828913775109413e-07
804_sim,-9.975077359066661,-5.1336927044175615,1.1070064585396393e-06,0.39755765555151634,0.10636462933276619,8.278179218076051e-07
805_sim,-9.999508448512508,-4.71931759129,-4.133806105829581e-08,0.13199997809429329,0.03682851740873777,3.308119915404456e-07
806_sim,-9.958895000632982,-4.89978085151667,4.825276058857325e-07,0.19145913137178977,0.04772132435994076,3.588535068246147e-07
807_sim,-10.2151536956865,-5.3117505443465145,4.3729361905974014e-07,0.18236940654529718,0.0451170944400106,3.514584057226476e-07
808_sim,-7.478100649859714,-6.581323392977338,1.0851727620935888e-05,0.44167754366072787,0.8431339345834309,4.506384555641286e-06
809_sim,-7.438304802093196,-6.457295323021675,1.0117646231248308e-05,3.0517578125e-05,2.7190397913057693,9.512971578417572e-06
810_sim,-8.088419712319237,-5.3334193283522255,5.9040656812024e-06,0.40288926464878605,0.44645502238187346,2.859705874854997e-06
811_sim,-8.119470116996762,-5.017833158643217,-3.7345770499813697e-06,0.4739014046120252,0.565563114356672,3.5134695502279795e-06
812_sim,-10.017089884336873,-4.924111102926555,5.057612224173233e-07,0.17371747560659764,0.048173634302713444,3.822995956205763e-07
813_sim,-8.283937073993576,-5.619882511226825,4.802747190663777e-06,0.4276854114200339,0.43037028592311805,2.90713752276692e-06
814_sim,-10.107787091422885,-4.4303241775148425,9.915888142980326e-07,0.22489970659282021,0.05356912457317632,3.922957330032748e-07
815_sim,-7.288806668218148,-4.390813761101352,-6.0179598117848995e-06,0.5865980180625011,0.9087860638698356,4.689231552387481e-06
816_sim,-8.651380342951695,-5.1999989427379365,4.071383171084969e-06,0.3605379813162148,0.2885808487975092,2.070305797882231e-06
817_sim,-7.807325778523756,-5.549774794672895,6.672757301134609e-06,0.3420031348258641,0.5003151853722304,2.8997456294465454e-06
818_sim,-9.037408411485224,-4.841405182182455,-1.686059498251592e-06,0.3747077270815415,0.24622498499621956,1.8992414865555862e-06
819_sim,-9.621337858537261,-4.383089790303123,1.3100764094908042e-06,0.49496727783964306,0.12190721000945211,9.223831755488122e-07
820_sim,-7.417344531066975,-4.380827744856499,-5.558872364091523e-06,0.5281540727477466,0.7699983637308817,4.345373864559333e-06
821_sim,-9.926240604031022,-5.0198409309619665,7.125984985701556e-07,0.09441151003200095,0.038003719368904315,2.4863167827274114e-07
822_sim,-10.04193275489471,-5.2667237678605785,1.0180909384547055e-06,0.24983752028637912,0.06928397819154448,5.347412314838424e-07
823_sim,-8.999383884369404,-5.05212007999971,-1.2841228408041603e-06,0.36497243420879133,0.25164495088074773,1.8612731496020515e-06
824_sim,-6.28434992807528,-10.868070439747191,2.616444883522902e-05,0.5787860502133902,4.116838927643403,1.1655159374044208e-05
825_sim,-9.984759007301113,-5.252391297535384,1.1355218272943482e-06,0.4125837812581532,0.11535094677975732,8.795395324472303e-07
826_sim,-8.410530166470988,-5.2280345283028655,4.309472262056931e-06,0.3583130647472083,0.3312739962619208,2.1928633635802726e-06
827_sim,-8.530101236986727,-5.422255128185474,4.692615993226947e-06,0.3615207618950647,0.3211280795911859,2.2490836211526794e-06
828_sim,-9.535937313881677,-4.187796837256259,5.090119749877096e-07,0.32670555018639075,0.10161419114708042,7.631419228488284e-07
829_sim,-9.04641877533237,-4.567020587982472,-1.1914622215945337e-06,0.00036986610845332526,0.19258441200195942,1.5314332946402889e-06
830_sim,-9.914296760787076,-4.751614759687655,3.322467557235791e-07,0.1330506813434313,0.04081723565162932,3.293761833707686e-07
831_sim,-8.760605130914449,-5.205548986487968,3.6167504581390056e-06,0.34113217684629654,0.2671370972954298,1.910232508651594e-06
832_sim,-7.375724587692276,-7.091921804992334,1.17714159473113e-05,0.0004849319025290132,0.5842144501987239,4.104776897170009e-06
833_sim,-8.231915846394205,-5.491825012092573,5.2386050090524635e-06,0.4010195995622778,0.41893715641135526,2.764772695904179e-06
834_sim,-8.599240482530188,-4.530037505145605,-1.1461070039936948e-06,0.40564369349876905,0.31280076164371,2.267191184117214e-06
835_sim,-8.406435629980034,-5.21024240638299,4.429451342816577e-06,0.37472025908805145,0.34495613367462663,2.3519855268167883e-06
836_sim,-9.060234431289684,-4.493513773840826,-5.705551026424212e-07,0.00030915526922439086,0.19242618233902312,1.5465319465506584e-06
837_sim,-8.555409130807005,-5.6385415553334965,4.554246834813921e-06,0.35495237499309557,0.3470455334094693,2.4286690268592046e-06
838_sim,-8.45463636800222,-5.960136548804594,4.891065305952657e-06,0.050176958704785564,0.3512380044572656,2.4982278799321044e-06
839_sim,-9.468537792434507,-5.4849900578682265,2.3547875909252966e-06,0.3046961727436113,0.17326663808150108,1.3161155442217747e-06
840_sim,-7.527334490305591,-4.636915236381223,-5.188606295899174e-06,0.4686689983748571,0.7195719678452577,4.01583432205354e-06
841_sim,-10.274464326905171,-5.588264827558906,1.785826385687608e-07,0.2523461428247502,0.06607813719009184,5.92612513219378e-07
842_sim,-9.876659204362614,-4.688640840226079,-5.380987978176621e-08,0.2442658332801367,0.08128080610764615,6.265392122359833e-07
843_sim,-6.891485476692045,-7.6884360265664515,1.5507130193555866e-05,0.21211299021815155,0.0010403987996661856,2.785250871655927e-06
844_sim,-8.368758386675957,-4.730835922785748,-1.8749306512986352e-06,0.39488534860507163,0.38429021407432,2.737706663603226e-06
845_sim,-9.830596827894864,-5.373542421639489,1.0768769414182428e-06,0.44975333153958785,0.1551623933906572,1.1202494779895038e-06
846_sim,-9.768805279154533,-5.256562581861484,-1.4165869057219012e-08,0.22624203937483864,0.09047095484978908,6.957417814990473e-07
847_sim,-7.589204697173553,-4.170724173239859,-3.817150790708197e-06,0.3252462170677367,0.6504920067671209,4.097564464009719e-06
848_sim,-9.818266461688216,-5.571406352723249,1.4814304614851723e-07,0.12642355050493004,0.047355168387992724,3.5141904372237837e-07
849_sim,-7.07221618449751,-7.844093631159782,1.5063218396653113e-05,0.45605140709143693,1.3393555398879216,6.243005742351655e-06
850_sim,-7.990342024328599,-6.029482067183543,7.286343190304856e-06,0.3996663626049484,0.5098379684849899,3.33936243270939e-06
851_sim,-9.793282869459874,-4.55160282797993,7.965981517152733e-08,0.2024741320134535,0.06837283595426065,5.410795808209632e-07
852_sim,-8.173114967621753,-4.46881355447472,-2.7107813739638024e-06,0.44619006847236364,0.4275815886876118,2.799132598137669e-06
853_sim,-6.60946280387903,-8.277470331666848,1.8254118951896783e-05,0.22580397614353695,0.22580464276062448,2.5588507766600656e-06
854_sim,-9.100086854663994,-5.155787623044296,-1.3190356861309363e-06,0.39353169082305256,0.24643747929305754,1.827584052625888e-06
855_sim,-8.875186612640272,-5.6615790967072765,3.4166697360939907e-06,0.3199371738460606,0.2512827832716367,1.7719994733297506e-06
856_sim,-9.230914095145499,-5.064016542760077,2.7383303945926592e-06,0.3481642442691748,0.18649975286660933,1.3979653554596537e-06
857_sim,-9.417047556659742,-5.549003703118349,2.202226029237095e-06,0.07361519730685866,0.14722546928381547,1.2337900871814259e-06
858_sim,-8.439379875386177,-5.323752821142335,4.285326332851773e-06,0.3603368527356455,0.3434957742968283,2.329567268726908e-06
859_sim,-9.166163300167094,-4.920173987173758,-4.911880267442453e-07,0.3317638505657243,0.20399339909111228,1.5116860169425312e-06
860_sim,-7.849123160563558,-3.9840885486828936,-4.0956018696381226e-06,0.47173055351425763,0.48512541035053924,3.0334375879369935e-06
861_sim,-9.391498484721453,-6.137249814287124,-1.1247070400396707e-06,0.31034756995959106,0.21214646105273804,1.6028001645559743e-06
862_sim,-9.140272029900572,-5.006901091697718,-6.331371139029481e-07,0.334401370577272,0.21489694055766287,1.5783110053833061e-06
863_sim,-10.005882794797708,-5.007750205938187,7.186896551433296e-08,0.18957998012227978,0.05261233199241004,4.0717455097152747e-07
864_sim,-8.43203826707994,-4.455193778835681,-2.7663536285967807e-06,0.41875579080274566,0.3715932532418435,2.6426668636838214e-06
865_sim,-7.99759029930937,-5.645987485562882,6.161051736857263e-06,0.4106224276232128,0.5109740557823915,3.2202523936465804e-06
866_sim,-9.897937758229673,-5.451467248756478,1.5426173548799818e-07,0.1186696329448122,0.036105485374728165,2.906457027917323e-07
867_sim,-9.482785884058195,-4.623894253423511,8.81747813671466e-08,0.2774960355084075,0.1258485987887314,9.531029830893908e-07
868_sim,-9.236416576198557,-4.757183143103733,2.443538413616919e-06,0.36129800172075116,0.1819638196000996,1.3786588558899273e-06
869_sim,-9.379658105042974,-5.355932860697213,2.0184543822426306e-06,0.3760608335018652,0.18048091820598094,1.3638591789520645e-06
870_sim,-8.952180908954112,-5.5953574750619035,2.993069055651064e-06,0.3726756642326093,0.26754187931396894,1.933664811419331e-06
871_sim,-8.448344180195075,-4.884939073951403,4.128533847269883e-06,0.3457102278149776,0.29169692086752247,1.954523890368296e-06
872_sim,-8.378954701057339,-4.77241127374595,-2.4288347740038515e-06,0.42517977286579556,0.3863360319787254,2.660770455143101e-06
873_sim,-7.591250830249479,-4.734235393213431,-5.139028673604756e-06,0.49983295576088205,0.7321375927692434,4.074116935688864e-06
874_sim,-8.105323031891684,-5.021431849244862,-3.819671033965802e-06,0.47374762574918766,0.5798588404023064,3.803884262552031e-06
875_sim,-7.714052202793403,-6.585486277725286,9.163870750308957e-06,0.41603402306481035,0.7033087659122125,4.047015720383805e-06
876_sim,-9.762482112826168,-4.5657434133440375,3.311873316876603e-07,0.14471366312500586,0.04495198617518553,3.4083888801315825e-07
877_sim,-9.349440812230426,-5.123046409013241,-3.4806270670333024e-07,0.3333158696870255,0.18684372542778221,1.4328434936250629e-06
878_sim,-10.408537325653137,-4.883169237278987,7.255682064179593e-07,0.36557571921951953,0.0649131913785797,5.015800531594177e-07
879_sim,-9.792695835994758,-4.686675024839374,1.1003094351226702e-06,0.2995092981388405,0.09212060371536024,7.072146216902179e-07
880_sim,-8.131968164153735,-6.079205878725702,5.923704957346932e-06,0.41364310465064164,0.5194242547561435,3.3544904757501977e-06
